truck_id,source_id,source_road,generated_at_step,removed_at_step,travel_time_min,travel_distance_m,sink_id,sink_road,scenario,replication
Truck16828,1710,N105,6309,6313,4,3185.0178673139153,2346,N2,S0,0
Truck15483,1338,N1,5802,6315,513,410120.4096388928,2346,N2,S0,0
Truck16414,0,N1,6153,6315,162,128852.14699253405,1587,N104,S0,0
Truck16640,1710,N105,6240,6315,75,59502.63224849072,1356,N102,S0,0
Truck16697,1709,N104,6258,6315,57,45539.23563910388,1587,N104,S0,0
Truck16723,1826,N105,6270,6315,45,35419.96612285012,2346,N2,S0,0
Truck16567,3231,N2,6210,6316,106,84651.50366666683,3346,N207,S0,0
Truck16691,1826,N105,6258,6316,58,46164.99061658157,1710,N105,S0,0
Truck16747,3329,N204,6276,6316,40,31360.076986546203,3237,N204,S0,0
Truck16778,3237,N204,6288,6317,29,22927.921764430062,1356,N102,S0,0
Truck15487,1338,N1,5805,6318,513,410120.4096388928,2346,N2,S0,0
Truck16647,3511,N207,6240,6318,78,61712.07469908522,3346,N207,S0,0
Truck16654,1710,N105,6243,6318,75,59502.63224849072,1356,N102,S0,0
Truck16838,3346,N207,6312,6318,6,4778.025000000019,3237,N204,S0,0
Truck16456,1587,N104,6168,6319,151,120750.32294841637,2346,N2,S0,0
Truck16629,1574,N102,6234,6319,85,67954.89974603387,1356,N102,S0,0
Truck16642,1356,N102,6240,6319,79,62522.65011580461,2346,N2,S0,0
Truck15505,1338,N1,5811,6320,509,407100.39177157887,1710,N105,S0,0
Truck15707,1338,N1,5886,6321,435,347614.75952308805,1356,N102,S0,0
Truck16660,1356,N102,6246,6321,75,59502.63224849069,1710,N105,S0,0
Truck16713,1709,N104,6264,6321,57,45539.23563910388,1587,N104,S0,0
Truck16737,1826,N105,6276,6321,45,35419.96612285012,2346,N2,S0,0
Truck16581,3231,N2,6216,6322,106,84651.50366666683,3346,N207,S0,0
Truck16582,3346,N207,6216,6322,106,84395.50366666674,3231,N2,S0,0
Truck16854,2346,N2,6318,6322,4,3185.017867313915,1710,N105,S0,0
Truck15515,1338,N1,5814,6323,509,407100.39177157887,1710,N105,S0,0
Truck16634,0,N1,6234,6323,89,70624.47415992228,1356,N102,S0,0
Truck16668,1710,N105,6249,6324,75,59502.63224849072,1356,N102,S0,0
Truck16718,1710,N105,6267,6324,57,45559.99061658157,1826,N105,S0,0
Truck16751,1826,N105,6279,6324,45,35419.96612285012,2346,N2,S0,0
Truck16643,1574,N102,6240,6325,85,67954.89974603387,1356,N102,S0,0
Truck16674,1356,N102,6252,6325,73,58244.67283261179,1587,N104,S0,0
Truck16680,1587,N104,6252,6325,73,58244.67283261178,1356,N102,S0,0
Truck16719,1826,N105,6267,6325,58,46164.99061658157,1710,N105,S0,0
Truck16860,1710,N105,6321,6325,4,3185.0178673139153,2346,N2,S0,0
Truck15519,1338,N1,5817,6326,509,407100.39177157887,1710,N105,S0,0
Truck16638,0,N1,6237,6326,89,70624.47415992228,1356,N102,S0,0
Truck15725,1338,N1,5892,6327,435,347614.75952308805,1356,N102,S0,0
Truck16672,1710,N105,6252,6327,75,59502.63224849072,1356,N102,S0,0
Truck16729,1709,N104,6270,6327,57,45539.23563910388,1587,N104,S0,0
Truck16755,1826,N105,6282,6327,45,35419.96612285012,2346,N2,S0,0
Truck16832,1710,N105,6312,6327,15,11286.841911431562,0,N1,S0,0
Truck16779,3329,N204,6288,6328,40,31360.076986546203,3237,N204,S0,0
Truck16864,1710,N105,6324,6328,4,3185.0178673139153,2346,N2,S0,0
Truck16810,3237,N204,6300,6329,29,22927.921764430062,1356,N102,S0,0
Truck15729,1338,N1,5895,6330,435,347614.75952308805,1356,N102,S0,0
Truck16679,3511,N207,6252,6330,78,61712.07469908522,3346,N207,S0,0
Truck16686,1710,N105,6255,6330,75,59502.63224849072,1356,N102,S0,0
Truck16732,1710,N105,6273,6330,57,45559.99061658157,1826,N105,S0,0
Truck16765,1826,N105,6285,6330,45,35419.96612285012,2346,N2,S0,0
Truck16870,3346,N207,6324,6330,6,4778.025000000019,3237,N204,S0,0
Truck16488,1587,N104,6180,6331,151,120750.32294841637,2346,N2,S0,0
Truck16661,1574,N102,6246,6331,85,67954.89974603387,1356,N102,S0,0
Truck16733,1826,N105,6273,6331,58,46164.99061658157,1710,N105,S0,0
Truck15537,1338,N1,5823,6332,509,407100.39177157887,1710,N105,S0,0
Truck15524,2346,N2,5820,6333,513,409990.40963889327,1338,N1,S0,0
Truck15533,1338,N1,5820,6333,513,410120.4096388928,2346,N2,S0,0
Truck16745,1709,N104,6276,6333,57,45539.23563910388,1587,N104,S0,0
Truck16769,1826,N105,6288,6333,45,35419.96612285012,2346,N2,S0,0
Truck16850,1710,N105,6318,6333,15,11286.841911431562,0,N1,S0,0
Truck16858,0,N1,6318,6333,15,11286.841911431562,1710,N105,S0,0
Truck16613,3231,N2,6228,6334,106,84651.50366666683,3346,N207,S0,0
Truck15547,1338,N1,5826,6335,509,407100.39177157887,1710,N105,S0,0
Truck16868,2346,N2,6324,6335,11,8361.824044117648,0,N1,S0,0
Truck16472,1587,N104,6174,6336,162,128852.14699253402,0,N1,S0,0
Truck16783,1826,N105,6291,6336,45,35419.96612285012,2346,N2,S0,0
Truck16862,0,N1,6321,6336,15,11286.841911431562,1710,N105,S0,0
Truck16675,1574,N102,6252,6337,85,67954.89974603387,1356,N102,S0,0
Truck16880,0,N1,6327,6338,11,8361.824044117646,2346,N2,S0,0
Truck15746,1356,N102,5904,6339,435,347484.759523088,1338,N1,S0,0
Truck16754,1710,N105,6282,6339,57,45559.99061658157,1826,N105,S0,0
Truck16761,1709,N104,6282,6339,57,45539.23563910388,1587,N104,S0,0
Truck16787,1826,N105,6294,6339,45,35419.96612285012,2346,N2,S0,0
Truck16631,3231,N2,6234,6340,106,84651.50366666683,3346,N207,S0,0
Truck16811,3329,N204,6300,6340,40,31360.076986546203,3237,N204,S0,0
Truck16896,1710,N105,6336,6340,4,3185.0178673139153,2346,N2,S0,0
Truck15565,1338,N1,5832,6341,509,407100.39177157887,1710,N105,S0,0
Truck16842,3237,N204,6312,6341,29,22927.921764430062,1356,N102,S0,0
Truck16890,0,N1,6330,6341,11,8361.824044117646,2346,N2,S0,0
Truck15761,1338,N1,5907,6342,435,347614.75952308805,1356,N102,S0,0
Truck16711,3511,N207,6264,6342,78,61712.07469908522,3346,N207,S0,0
Truck16797,1826,N105,6297,6342,45,35419.96612285012,2346,N2,S0,0
Truck16902,3346,N207,6336,6342,6,4778.025000000019,3237,N204,S0,0
Truck16520,1587,N104,6192,6343,151,120750.32294841637,2346,N2,S0,0
Truck16693,1574,N102,6258,6343,85,67954.89974603387,1356,N102,S0,0
Truck16688,0,N1,6255,6344,89,70624.47415992228,1356,N102,S0,0
Truck16804,2346,N2,6300,6344,44,34814.96612285012,1826,N105,S0,0
Truck15771,1338,N1,5910,6345,435,347614.75952308805,1356,N102,S0,0
Truck16777,1709,N104,6288,6345,57,45539.23563910388,1587,N104,S0,0
Truck16801,1826,N105,6300,6345,45,35419.96612285012,2346,N2,S0,0
Truck15536,0,N1,5823,6346,523,418092.23368301,1338,N1,S0,0
Truck16645,3231,N2,6240,6346,106,84651.50366666683,3346,N207,S0,0
Truck15775,1338,N1,5913,6348,435,347614.75952308805,1356,N102,S0,0
Truck16782,1710,N105,6291,6348,57,45559.99061658157,1826,N105,S0,0
Truck16815,1826,N105,6303,6348,45,35419.96612285012,2346,N2,S0,0
Truck16707,1574,N102,6264,6349,85,67954.89974603387,1356,N102,S0,0
Truck16726,2346,N2,6270,6349,79,62522.65011580468,1356,N102,S0,0
Truck16738,1356,N102,6276,6349,73,58244.67283261179,1587,N104,S0,0
Truck15579,1338,N1,5838,6351,513,410120.4096388928,2346,N2,S0,0
Truck15778,1356,N102,5916,6351,435,347484.759523088,1338,N1,S0,0
Truck15976,1587,N104,5988,6351,363,289854.08669047634,1338,N1,S0,0
Truck16736,1710,N105,6276,6351,75,59502.63224849072,1356,N102,S0,0
Truck16793,1709,N104,6294,6351,57,45539.23563910388,1587,N104,S0,0
Truck16819,1826,N105,6306,6351,45,35419.96612285012,2346,N2,S0,0
Truck16908,0,N1,6336,6351,15,11286.841911431562,1710,N105,S0,0
Truck16552,1587,N104,6204,6352,148,117730.30508110246,1710,N105,S0,0
Truck16663,3231,N2,6246,6352,106,84651.50366666683,3346,N207,S0,0
Truck16843,3329,N204,6312,6352,40,31360.076986546203,3237,N204,S0,0
Truck16706,1356,N102,6264,6353,89,70624.47415992226,0,N1,S0,0
Truck16716,0,N1,6264,6353,89,70624.47415992228,1356,N102,S0,0
Truck16874,3237,N204,6324,6353,29,22927.921764430062,1356,N102,S0,0
Truck15583,1338,N1,5841,6354,513,410120.4096388928,2346,N2,S0,0
Truck15793,1338,N1,5919,6354,435,347614.75952308805,1356,N102,S0,0
Truck16743,3511,N207,6276,6354,78,61712.07469908522,3346,N207,S0,0
Truck16750,1710,N105,6279,6354,75,59502.63224849072,1356,N102,S0,0
Truck16910,1710,N105,6339,6354,15,11286.841911431562,0,N1,S0,0
Truck16934,3346,N207,6348,6354,6,4778.025000000019,3237,N204,S0,0
Truck16725,1574,N102,6270,6355,85,67954.89974603387,1356,N102,S0,0
Truck16760,1587,N104,6282,6355,73,58244.67283261178,1356,N102,S0,0
Truck16720,0,N1,6267,6356,89,70624.47415992228,1356,N102,S0,0
Truck15995,1338,N1,5994,6357,363,289984.0866904762,1587,N104,S0,0
Truck16800,1710,N105,6300,6357,57,45559.99061658157,1826,N105,S0,0
Truck16809,1709,N104,6300,6357,57,45539.23563910388,1587,N104,S0,0
Truck16833,1826,N105,6312,6357,45,35419.96612285012,2346,N2,S0,0
Truck16922,0,N1,6342,6357,15,11286.841911431562,1710,N105,S0,0
Truck15611,1338,N1,5850,6359,509,407100.39177157887,1710,N105,S0,0
Truck16730,0,N1,6270,6359,89,70624.47415992228,1356,N102,S0,0
Truck16932,2346,N2,6348,6359,11,8361.824044117648,0,N1,S0,0
Truck15807,1338,N1,5925,6360,435,347614.75952308805,1356,N102,S0,0
Truck16847,1826,N105,6315,6360,45,35419.96612285012,2346,N2,S0,0
Truck15578,0,N1,5838,6361,523,418092.23368301,1338,N1,S0,0
Truck16739,1574,N102,6276,6361,85,67954.89974603387,1356,N102,S0,0
Truck16758,2346,N2,6282,6361,79,62522.65011580468,1356,N102,S0,0
Truck16770,1356,N102,6288,6361,73,58244.67283261179,1587,N104,S0,0
Truck16776,1587,N104,6288,6361,73,58244.67283261178,1356,N102,S0,0
Truck16734,0,N1,6273,6362,89,70624.47415992228,1356,N102,S0,0
Truck16944,0,N1,6351,6362,11,8361.824044117646,2346,N2,S0,0
Truck16818,1710,N105,6306,6363,57,45559.99061658157,1826,N105,S0,0
Truck16825,1709,N104,6306,6363,57,45539.23563910388,1587,N104,S0,0
Truck16851,1826,N105,6318,6363,45,35419.96612285012,2346,N2,S0,0
Truck16940,0,N1,6348,6363,15,11286.841911431562,1710,N105,S0,0
Truck16695,3231,N2,6258,6364,106,84651.50366666683,3346,N207,S0,0
Truck16875,3329,N204,6324,6364,40,31360.076986546203,3237,N204,S0,0
Truck16748,0,N1,6276,6365,89,70624.47415992228,1356,N102,S0,0
Truck16906,3237,N204,6336,6365,29,22927.921764430062,1356,N102,S0,0
Truck16954,0,N1,6354,6365,11,8361.824044117646,2346,N2,S0,0
Truck16556,0,N1,6204,6366,162,128852.14699253405,1587,N104,S0,0
Truck16775,3511,N207,6288,6366,78,61712.07469908522,3346,N207,S0,0
Truck16861,1826,N105,6321,6366,45,35419.96612285012,2346,N2,S0,0
Truck16942,1710,N105,6351,6366,15,11286.841911431562,0,N1,S0,0
Truck16966,3346,N207,6360,6366,6,4778.025000000019,3237,N204,S0,0
Truck16757,1574,N102,6282,6367,85,67954.89974603387,1356,N102,S0,0
Truck16829,1826,N105,6309,6367,58,46164.99061658157,1710,N105,S0,0
Truck16027,1338,N1,6006,6369,363,289984.0866904762,1587,N104,S0,0
Truck16841,1709,N104,6312,6369,57,45539.23563910388,1587,N104,S0,0
Truck16865,1826,N105,6324,6369,45,35419.96612285012,2346,N2,S0,0
Truck15601,1338,N1,5847,6370,523,418222.23368301045,0,N1,S0,0
Truck16762,0,N1,6282,6371,89,70624.47415992228,1356,N102,S0,0
Truck15839,1338,N1,5937,6372,435,347614.75952308805,1356,N102,S0,0
Truck16796,1710,N105,6297,6372,75,59502.63224849072,1356,N102,S0,0
Truck16879,1826,N105,6327,6372,45,35419.96612285012,2346,N2,S0,0
Truck16604,1710,N105,6225,6373,148,117730.30508110247,1587,N104,S0,0
Truck16771,1574,N102,6288,6373,85,67954.89974603387,1356,N102,S0,0
Truck16788,1356,N102,6294,6373,79,62522.65011580461,2346,N2,S0,0
Truck15644,1710,N105,5865,6374,509,406970.3917715785,1338,N1,S0,0
Truck16766,0,N1,6285,6374,89,70624.47415992228,1356,N102,S0,0
Truck16976,0,N1,6363,6374,11,8361.824044117646,2346,N2,S0,0
Truck16857,1709,N104,6318,6375,57,45539.23563910388,1587,N104,S0,0
Truck16972,0,N1,6360,6375,15,11286.841911431562,1710,N105,S0,0
Truck16616,1587,N104,6228,6376,148,117730.30508110246,1710,N105,S0,0
Truck16727,3231,N2,6270,6376,106,84651.50366666683,3346,N207,S0,0
Truck16907,3329,N204,6336,6376,40,31360.076986546203,3237,N204,S0,0
Truck16780,0,N1,6288,6377,89,70624.47415992228,1356,N102,S0,0
Truck16938,3237,N204,6348,6377,29,22927.921764430062,1356,N102,S0,0
Truck16982,2346,N2,6366,6377,11,8361.824044117648,0,N1,S0,0
Truck16807,3511,N207,6300,6378,78,61712.07469908522,3346,N207,S0,0
Truck16893,1826,N105,6333,6378,45,35419.96612285012,2346,N2,S0,0
Truck15629,1338,N1,5856,6379,523,418222.23368301045,0,N1,S0,0
Truck16612,2346,N2,6228,6379,151,120750.32294841648,1587,N104,S0,0
Truck16789,1574,N102,6294,6379,85,67954.89974603387,1356,N102,S0,0
Truck16056,1587,N104,6018,6381,363,289854.08669047634,1338,N1,S0,0
Truck16820,1356,N102,6306,6381,75,59502.63224849069,1710,N105,S0,0
Truck16873,1709,N104,6324,6381,57,45539.23563910388,1587,N104,S0,0
Truck16741,3231,N2,6276,6382,106,84651.50366666683,3346,N207,S0,0
Truck17010,1710,N105,6378,6382,4,3185.0178673139153,2346,N2,S0,0
Truck16911,1826,N105,6339,6384,45,35419.96612285012,2346,N2,S0,0
Truck16630,2346,N2,6234,6385,151,120750.32294841648,1587,N104,S0,0
Truck16636,1710,N105,6237,6385,148,117730.30508110247,1587,N104,S0,0
Truck16802,1356,N102,6300,6385,85,67405.89974603386,1574,N102,S0,0
Truck16803,1574,N102,6300,6385,85,67954.89974603387,1356,N102,S0,0
Truck15679,1338,N1,5877,6386,509,407100.39177157887,1710,N105,S0,0
Truck16918,2346,N2,6342,6386,44,34814.96612285012,1826,N105,S0,0
Truck15675,1338,N1,5874,6387,513,410120.4096388928,2346,N2,S0,0
Truck16889,1709,N104,6330,6387,57,45539.23563910388,1587,N104,S0,0
Truck16915,1826,N105,6342,6387,45,35419.96612285012,2346,N2,S0,0
Truck16759,3231,N2,6282,6388,106,84651.50366666683,3346,N207,S0,0
Truck16883,1826,N105,6330,6388,58,46164.99061658157,1710,N105,S0,0
Truck16939,3329,N204,6348,6388,40,31360.076986546203,3237,N204,S0,0
Truck16812,0,N1,6300,6389,89,70624.47415992228,1356,N102,S0,0
Truck16970,3237,N204,6360,6389,29,22927.921764430062,1356,N102,S0,0
Truck15889,1338,N1,5955,6390,435,347614.75952308805,1356,N102,S0,0
Truck16839,3511,N207,6312,6390,78,61712.07469908522,3346,N207,S0,0
Truck16821,1574,N102,6306,6391,85,67954.89974603387,1356,N102,S0,0
Truck16836,2346,N2,6312,6391,79,62522.65011580468,1356,N102,S0,0
Truck16856,1587,N104,6318,6391,73,58244.67283261178,1356,N102,S0,0
Truck15684,2346,N2,5880,6393,513,409990.40963889327,1338,N1,S0,0
Truck15693,1338,N1,5880,6393,513,410120.4096388928,2346,N2,S0,0
Truck16905,1709,N104,6336,6393,57,45539.23563910388,1587,N104,S0,0
Truck16929,1826,N105,6348,6393,45,35419.96612285012,2346,N2,S0,0
Truck15665,1338,N1,5871,6394,523,418222.23368301045,0,N1,S0,0
Truck16658,1710,N105,6246,6394,148,117730.30508110247,1587,N104,S0,0
Truck16774,3346,N207,6288,6394,106,84395.50366666674,3231,N2,S0,0
Truck16897,1826,N105,6336,6394,58,46164.99061658157,1710,N105,S0,0
Truck16826,0,N1,6306,6395,89,70624.47415992228,1356,N102,S0,0
Truck16980,1356,N102,6366,6395,29,22927.92176443006,3237,N204,S0,0
Truck17028,2346,N2,6384,6395,11,8361.824044117648,0,N1,S0,0
Truck15697,1338,N1,5883,6396,513,410120.4096388928,2346,N2,S0,0
Truck16943,1826,N105,6351,6396,45,35419.96612285012,2346,N2,S0,0
Truck17022,0,N1,6381,6396,15,11286.841911431562,1710,N105,S0,0
Truck16664,1587,N104,6246,6397,151,120750.32294841637,2346,N2,S0,0
Truck16835,1574,N102,6312,6397,85,67954.89974603387,1356,N102,S0,0
Truck16852,1356,N102,6318,6397,79,62522.65011580461,2346,N2,S0,0
Truck16872,1587,N104,6324,6397,73,58244.67283261178,1356,N102,S0,0
Truck16830,0,N1,6309,6398,89,70624.47415992228,1356,N102,S0,0
Truck16921,1709,N104,6342,6399,57,45539.23563910388,1587,N104,S0,0
Truck16791,3231,N2,6294,6400,106,84651.50366666683,3346,N207,S0,0
Truck16971,3329,N204,6360,6400,40,31360.076986546203,3237,N204,S0,0
Truck16844,0,N1,6312,6401,89,70624.47415992228,1356,N102,S0,0
Truck17002,3237,N204,6372,6401,29,22927.921764430062,1356,N102,S0,0
Truck16871,3511,N207,6324,6402,78,61712.07469908522,3346,N207,S0,0
Truck16957,1826,N105,6357,6402,45,35419.96612285012,2346,N2,S0,0
Truck17040,0,N1,6387,6402,15,11286.841911431562,1710,N105,S0,0
Truck17062,3346,N207,6396,6402,6,4778.025000000019,3237,N204,S0,0
Truck16853,1574,N102,6318,6403,85,67954.89974603387,1356,N102,S0,0
Truck16866,1356,N102,6324,6403,79,62522.65011580461,2346,N2,S0,0
Truck16925,1826,N105,6345,6403,58,46164.99061658157,1710,N105,S0,0
Truck16848,0,N1,6315,6404,89,70624.47415992228,1356,N102,S0,0
Truck16247,3231,N2,6090,6405,315,251716.58903475184,2346,N2,S0,0
Truck16882,1710,N105,6330,6405,75,59502.63224849072,1356,N102,S0,0
Truck16884,1356,N102,6330,6405,75,59502.63224849069,1710,N105,S0,0
Truck16937,1709,N104,6348,6405,57,45539.23563910388,1587,N104,S0,0
Truck16961,1826,N105,6360,6405,45,35419.96612285012,2346,N2,S0,0
Truck15696,0,N1,5883,6406,523,418092.23368301,1338,N1,S0,0
Truck16690,1710,N105,6258,6406,148,117730.30508110247,1587,N104,S0,0
Truck16805,3231,N2,6300,6406,106,84651.50366666683,3346,N207,S0,0
Truck15739,1338,N1,5898,6407,509,407100.39177157887,1710,N105,S0,0
Truck17012,1356,N102,6378,6407,29,22927.92176443006,3237,N204,S0,0
Truck15935,1338,N1,5973,6408,435,347614.75952308805,1356,N102,S0,0
Truck16975,1826,N105,6363,6408,45,35419.96612285012,2346,N2,S0,0
Truck16700,1710,N105,6261,6409,148,117730.30508110247,1587,N104,S0,0
Truck16867,1574,N102,6324,6409,85,67954.89974603387,1356,N102,S0,0
Truck16904,1587,N104,6336,6409,73,58244.67283261178,1356,N102,S0,0
Truck17072,0,N1,6399,6410,11,8361.824044117646,2346,N2,S0,0
Truck15949,1338,N1,5976,6411,435,347614.75952308805,1356,N102,S0,0
Truck16953,1709,N104,6354,6411,57,45539.23563910388,1587,N104,S0,0
Truck15711,1338,N1,5889,6412,523,418222.23368301045,0,N1,S0,0
Truck16823,3231,N2,6306,6412,106,84651.50366666683,3346,N207,S0,0
Truck16947,1826,N105,6354,6412,58,46164.99061658157,1710,N105,S0,0
Truck17003,3329,N204,6372,6412,40,31360.076986546203,3237,N204,S0,0
Truck16876,0,N1,6324,6413,89,70624.47415992228,1356,N102,S0,0
Truck17034,3237,N204,6384,6413,29,22927.921764430062,1356,N102,S0,0
Truck15743,1338,N1,5901,6414,513,410120.4096388928,2346,N2,S0,0
Truck16903,3511,N207,6336,6414,78,61712.07469908522,3346,N207,S0,0
Truck17094,3346,N207,6408,6414,6,4778.025000000019,3237,N204,S0,0
Truck16885,1574,N102,6330,6415,85,67954.89974603387,1356,N102,S0,0
Truck16900,2346,N2,6336,6415,79,62522.65011580468,1356,N102,S0,0
Truck15758,1710,N105,5907,6416,509,406970.3917715785,1338,N1,S0,0
Truck17086,0,N1,6405,6416,11,8361.824044117646,2346,N2,S0,0
Truck15757,1338,N1,5904,6417,513,410120.4096388928,2346,N2,S0,0
Truck16914,1710,N105,6342,6417,75,59502.63224849072,1356,N102,S0,0
Truck16969,1709,N104,6360,6417,57,45539.23563910388,1587,N104,S0,0
Truck16993,1826,N105,6372,6417,45,35419.96612285012,2346,N2,S0,0
Truck16837,3231,N2,6312,6418,106,84651.50366666683,3346,N207,S0,0
Truck15762,1710,N105,5910,6419,509,406970.3917715785,1338,N1,S0,0
Truck17100,0,N1,6408,6419,11,8361.824044117646,2346,N2,S0,0
Truck16696,1587,N104,6258,6420,162,128852.14699253402,0,N1,S0,0
Truck16974,1710,N105,6363,6420,57,45559.99061658157,1826,N105,S0,0
Truck16899,1574,N102,6336,6421,85,67954.89974603387,1356,N102,S0,0
Truck17014,2346,N2,6378,6422,44,34814.96612285012,1826,N105,S0,0
Truck15766,2346,N2,5910,6423,513,409990.40963889327,1338,N1,S0,0
Truck16985,1709,N104,6366,6423,57,45539.23563910388,1587,N104,S0,0
Truck17011,1826,N105,6378,6423,45,35419.96612285012,2346,N2,S0,0
Truck16855,3231,N2,6318,6424,106,84651.50366666683,3346,N207,S0,0
Truck16979,1826,N105,6366,6424,58,46164.99061658157,1710,N105,S0,0
Truck17035,3329,N204,6384,6424,40,31360.076986546203,3237,N204,S0,0
Truck16898,1356,N102,6336,6425,89,70624.47415992226,0,N1,S0,0
Truck17066,3237,N204,6396,6425,29,22927.921764430062,1356,N102,S0,0
Truck17110,2346,N2,6414,6425,11,8361.824044117648,0,N1,S0,0
Truck16712,1587,N104,6264,6426,162,128852.14699253402,0,N1,S0,0
Truck16935,3511,N207,6348,6426,78,61712.07469908522,3346,N207,S0,0
Truck17021,1826,N105,6381,6426,45,35419.96612285012,2346,N2,S0,0
Truck17126,3346,N207,6420,6426,6,4778.025000000019,3237,N204,S0,0
Truck16740,2346,N2,6276,6427,151,120750.32294841648,1587,N104,S0,0
Truck16917,1574,N102,6342,6427,85,67954.89974603387,1356,N102,S0,0
Truck16930,1356,N102,6348,6427,79,62522.65011580461,2346,N2,S0,0
Truck16989,1826,N105,6369,6427,58,46164.99061658157,1710,N105,S0,0
Truck16912,0,N1,6339,6428,89,70624.47415992228,1356,N102,S0,0
Truck17118,0,N1,6417,6428,11,8361.824044117646,2346,N2,S0,0
Truck16187,1338,N1,6066,6429,363,289984.0866904762,1587,N104,S0,0
Truck16948,1356,N102,6354,6429,75,59502.63224849069,1710,N105,S0,0
Truck17001,1709,N104,6372,6429,57,45539.23563910388,1587,N104,S0,0
Truck17025,1826,N105,6384,6429,45,35419.96612285012,2346,N2,S0,0
Truck17114,0,N1,6414,6429,15,11286.841911431562,1710,N105,S0,0
Truck16869,3231,N2,6324,6430,106,84651.50366666683,3346,N207,S0,0
Truck15999,1338,N1,5997,6432,435,347614.75952308805,1356,N102,S0,0
Truck16728,1587,N104,6270,6432,162,128852.14699253402,0,N1,S0,0
Truck16956,1710,N105,6357,6432,75,59502.63224849072,1356,N102,S0,0
Truck17039,1826,N105,6387,6432,45,35419.96612285012,2346,N2,S0,0
Truck16931,1574,N102,6348,6433,85,67954.89974603387,1356,N102,S0,0
Truck17007,1826,N105,6375,6433,58,46164.99061658157,1710,N105,S0,0
Truck16926,0,N1,6345,6434,89,70624.47415992228,1356,N102,S0,0
Truck17136,0,N1,6423,6434,11,8361.824044117646,2346,N2,S0,0
Truck15798,2346,N2,5922,6435,513,409990.40963889327,1338,N1,S0,0
Truck15803,1338,N1,5922,6435,513,410120.4096388928,2346,N2,S0,0
Truck16013,1338,N1,6000,6435,435,347614.75952308805,1356,N102,S0,0
Truck16324,2346,N2,6120,6435,315,251460.58903475184,3231,N2,S0,0
Truck17017,1709,N104,6378,6435,57,45539.23563910388,1587,N104,S0,0
Truck17043,1826,N105,6390,6435,45,35419.96612285012,2346,N2,S0,0
Truck16887,3231,N2,6330,6436,106,84651.50366666683,3346,N207,S0,0
Truck17067,3329,N204,6396,6436,40,31360.076986546203,3237,N204,S0,0
Truck15821,1338,N1,5928,6437,509,407100.39177157887,1710,N105,S0,0
Truck17098,3237,N204,6408,6437,29,22927.921764430062,1356,N102,S0,0
Truck17142,2346,N2,6426,6437,11,8361.824044117648,0,N1,S0,0
Truck16967,3511,N207,6360,6438,78,61712.07469908522,3346,N207,S0,0
Truck17053,1826,N105,6393,6438,45,35419.96612285012,2346,N2,S0,0
Truck17158,3346,N207,6432,6438,6,4778.025000000019,3237,N204,S0,0
Truck15789,1338,N1,5916,6439,523,418222.23368301045,0,N1,S0,0
Truck16949,1574,N102,6354,6439,85,67954.89974603387,1356,N102,S0,0
