road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms
R249,0.0,LRPS,24.8994719,91.8687493,,Others,Road Start from Chowhatta jero point,12566,0.0,Others,,,,
R249,0.238,LRPSa,24.8991386,91.8711938,,Culvert,Slab Culvert,12567,238.0,Culvert,LRPSa,15.641024258760106,D,Kashinathpur Bridge
R249,0.709,LRPSb,24.8995274,91.8755549,,Culvert,Box Culvert,12568,471.0,Culvert,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT
R249,0.961,LRPSc,24.8993886,91.8779716,,Culvert,Box Culvert,12569,252.0,Culvert,LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT
R249,1.0,LRP001,24.8993608,91.8782493,,KmPost,Km post missing,12570,39.000000000000036,KmPost,,,,
R249,1.172,LRP001a,24.8994997,91.8789438,,CrossRoad / CrossRoad / Others,"R247, Shahi Eidgaon- Kumarpara Road / N2, Dhaka - Sylhet- Jaflong road / Intersect N209, Ken Bridge - Nayerpool Road",12571,171.99999999999994,CrossRoad,LRP001a,5.890000000000001,D,.
R250,0.0,LRPS,24.8859997,91.8681382,,Others,"Start of road From N205,Chandipool-Keen Bridge road at Keen Bridge.",12572,0.0,Others,,,,
R250,1.0,LRP001,24.8818327,91.8754438,,KmPost,Km post missing,12573,1000.0,KmPost,,,,
R250,1.002,LRP001a,24.8823049,91.8701938,,Culvert,Box culvert,12574,2.0000000000000018,Culvert,LRP001a,5.890000000000001,D,.
R250,1.003,LRP001b,24.8818049,91.8728882,,Culvert,Box culvert,12575,0.9999999999998899,Culvert,LRP001b,9.194088397790054,D,Salehpur Bridge(right)
R250,1.315,LRP002,24.8793882,91.8768604,,KmPost,Golapganj 15 km,12576,312.00000000000006,KmPost,,,,
R250,1.389,LRP002a,24.8788604,91.8772493,,CrossRoad,N2 (Over pass),12577,74.00000000000007,CrossRoad,LRP002a,14.011918735891648,D,Brorechon
R250,1.431,LRP002b,24.8786382,91.8774993,,Culvert,Box Culvert,12578,42.000000000000036,Culvert,LRP002b,10.696847290640394,D,SHABAR BAZAR
R250,1.948,LRP002c,24.8761104,91.881666,,Culvert,Box Culvert,12579,516.9999999999999,Culvert,LRP002c,27.098305084745775,D,Postagola Bridge
R250,2.315,LRP003,24.8755827,91.885333,,KmPost,Golapganj 14 km,12580,367.0,KmPost,,,,
R250,3.325,LRP004,24.8742493,91.8952774,,KmPost,Golapganj 13 km,12581,1010.0000000000002,KmPost,,,,
R250,4.062,LRP004a,24.8729438,91.9023611,,Culvert,Box culvert,12582,737.0000000000001,Culvert,LRP004a,6.8,D,Bypile Bridge
R250,4.325,LRP005,24.872416,91.9049444,,KmPost,Golapganj 12 km,12583,262.9999999999999,KmPost,,,,
R250,5.325,LRP006,24.868416,91.9136389,,KmPost,Golapganj 11 km,12584,1000.0,KmPost,,,,
R250,5.4,LRP006a,24.8679716,91.9142222,,Culvert,Box culvert,12585,75.00000000000017,Culvert,LRP006a,14.318190709046453,D,.
R250,6.325,LRP007,24.8627778,91.9213882,,KmPost,Golapganj 10 km,12586,924.9999999999998,KmPost,,,,
R250,7.145,LRP007a,24.8581944,91.9277216,,CrossRoad,"N210,Sylhet town Bypass road",12587,819.9999999999994,CrossRoad,LRP007a,13.762440318302389,D,PASHIM CHARAKUL CUL
R250,7.325,LRP008,24.8571111,91.9291104,,KmPost,Golapganj 09 km,12588,180.0000000000006,KmPost,,,,
R250,8.07,LRP008a,24.8524722,91.9343052,,Culvert,Box culvert,12589,745.0000000000001,Culvert,LRP008a,7.324999999999999,D,.
R250,8.28,LRP009,24.8511389,91.9357774,,KmPost,Golapganj 08 km,12590,209.9999999999991,KmPost,,,,
R250,9.28,LRP010,24.8473052,91.9444997,,KmPost,Golapganj 07 km,12591,1000.0,KmPost,,,,
R250,10.31,LRP011,24.8479441,91.9546944,,KmPost,Information missing,12592,1030.0000000000011,KmPost,,,,
R250,11.305,LRP012,24.849083,91.9644444,,KmPost,Golapganj 05 km,12593,994.9999999999992,KmPost,,,,
R250,12.305,LRP013,24.8522222,91.9738327,,KmPost,Golapganj 04 km,12594,1000.0,KmPost,,,,
R250,12.59,LRP013a,24.8536667,91.975916,,Culvert,Box culvert,12595,285.0000000000001,Culvert,LRP013a,5.6,D,Madanpur Bridge.(L)
R250,13.305,LRP014,24.8566667,91.9821104,,KmPost,Golapganj 03 km,12596,714.9999999999999,KmPost,,,,
R250,13.972,LRP014a,24.8573611,91.9886108,,Culvert,Box culvert,12597,666.9999999999998,Culvert,LRP014a,5.2,D,KAWTALA BOX CULVERT
R250,14.305,LRP015,24.8567222,91.993333,,KmPost,Golapganj 02 km,12598,333.00000000000017,KmPost,,,,
R250,14.501,LRP015a,24.85625,91.9936386,,Culvert,Box culvert,12599,195.99999999999972,Culvert,LRP015a,15.885675675675676,D,CHANDORA CULVERT
R250,15.258,LRP015b,24.854393090298505,92.00090966032336,,Culvert,Box culvert,12600,756.9999999999997,Culvert,LRP015b,10.475,D,.
R250,15.305,LRP016,24.8542778,92.0013611,,KmPost,Jakiganj 75 km,12601,47.0000000000006,KmPost,,,,
R250,16.195,LRP017,24.8551389,92.01,,KmPost,Jakiganj 74 km,12602,890.0000000000006,KmPost,,,,
R250,16.641,LRP017a,24.8575,92.0135833,,"SideRoad,Right","R251 ,Golapganj-Vadeswar road",12603,445.99999999999795,"SideRoad,Right",LRP017a,15.144881516587676,D,.
R250,17.18,LRP017b,24.8599722,92.0172493,,Culvert,Box culvert,12604,539.0000000000015,Culvert,LRP017b,15.196555555555555,D,.
R250,17.195,LRP018,24.8604167,92.0179716,,KmPost,Jakiganj 73 km,12605,15.000000000000568,KmPost,,,,
R250,17.638,LRP018a,24.8627222,92.0213604,,Culvert,Box culvert,12606,443.00000000000136,Culvert,LRP018a,6.0,D,Darikandi Bridge (L)
R250,17.921,LRP018b,24.8642222,92.0234993,,Culvert,Box culvert,12607,282.9999999999977,Culvert,LRP018b,11.44093023255814,D,Darikandi Bridge (R)
R250,18.225,LRP019,24.8662222,92.0254438,,KmPost,Jakiganj 72 km,12608,304.00000000000205,KmPost,,,,
R250,19.225,LRP020,24.8746104,92.0287493,,KmPost,Jakiganj 71 km,12609,1000.0,KmPost,,,,
R250,20.225,LRP021,24.8790549,92.0368052,,KmPost,Jakiganj 70 km,12610,1000.0,KmPost,,,,
R250,21.185,LRP021a,24.8819438,92.0458052,,Culvert,Box culvert,12611,959.9999999999973,Culvert,LRP021a,6.1,D,PURINDA BAZAR BOX CULVERT
R250,21.245,LRP022,24.8821104,92.0463052,,KmPost,Jakiganj 69 km,12612,60.000000000002274,KmPost,,,,
R250,22.245,LRP023,24.8849719,92.0558056,,KmPost,Jakiganj 68 km,12613,1000.0,KmPost,,,,
R250,23.245,LRP024,24.885333,92.0658056,,KmPost,Jakiganj 67 km,12614,1000.0,KmPost,,,,
R250,23.975,LRP024a,24.8848886,92.0729438,,Culvert,Box culvert,12615,730.0000000000005,Culvert,LRP024a,32.48182481751825,D,Meghna Bridge
R250,24.245,LRP025,24.885127482239383,92.07560064169884,,KmPost,Jakiganj 66 km,12616,269.99999999999955,KmPost,,,,
R250,25.011,LRP025a,24.8858052,92.0831382,,Culvert,Box culvert,12617,765.9999999999982,Culvert,LRP025a,18.87540740740741,D,KANDA PARA BOX CULVERT
R250,25.208,LRP025b,24.8858608,92.0850552,,Culvert,Box culvert,12618,196.99999999999918,Culvert,LRP025b,6.9732,D,NAWPARA BOX CULVERT
R250,25.305,LRP026,24.8858886,92.0854441,,KmPost,Jakiganj 65 km,12619,97.00000000000131,KmPost,,,,
R250,26.305,LRP027,24.8863608,92.096083,,KmPost,Jakiganj 64 km,12620,1000.0,KmPost,,,,
R250,27.305,LRP028,24.888083,92.1058056,,KmPost,Jakiganj 63 km,12621,1000.0,KmPost,,,,
R250,27.887,LRP028a,24.8900552,92.1110556,,Culvert,Box culvert,12622,582.0000000000007,Culvert,LRP028a,20.14310606060606,D,Bhater char Bridge (R)
R250,28.305,LRP029,24.8915552,92.1148611,,KmPost,Jakiganj 62 km,12623,417.99999999999926,KmPost,,,,
R250,28.463,LRP029a,24.8921108,92.11625,,Culvert,Box culvert,12624,158.00000000000125,Culvert,LRP029a,6.1,D,Anarpara Bridge (L)
R250,29.1,LRP029b,24.8940274,92.1221938,,Culvert,Box culvert,12625,637.0000000000005,Culvert,LRP029b,21.551428571428573,D,Anarpara Bridge (R)
R250,29.22,LRP030,24.891583,92.1233049,,KmPost,Jakiganj 61 km,12626,119.99999999999744,KmPost,,,,
R250,30.22,LRP031,24.8973608,92.1325549,,KmPost,Jakiganj 60 km,12627,1000.0,KmPost,,,,
R250,30.28,LRP031a,24.8975552,92.1331382,,Culvert,Box culvert,12628,60.000000000002274,Culvert,LRP031a,6.9,D,Alipur bridge(R)
R250,30.793,LRP031b,24.8991108,92.137833,,Culvert,Box culvert,12629,512.9999999999982,Culvert,LRP031b,18.830000000000002,D,DAWAYAHAT-3
R250,31.23,LRP032,24.9004444,92.1419441,,KmPost,Jakiganj 59 km,12630,437.00000000000114,KmPost,,,,
R250,31.439,LRP032a,24.9011389,92.1439163,,Culvert,Box culvert,12631,208.99999999999963,Culvert,LRP032a,5.85,D,Bhaber char Bridge(R)
R250,31.882,LRP032b,24.9025833,92.1478608,,"SideRoad,Right","R281(Rajnagar,Baralekha)",12632,443.00000000000136,"SideRoad,Right",LRP032b,25.997714285714288,C,Bhaber char Bridge(L)
R250,32.23,LRP033,24.9044167,92.1505833,,KmPost,Jakiganj 58 km,12633,347.99999999999545,KmPost,,,,
R250,32.593,LRP033a,24.9068611,92.153,BS,Bridge,Bridge start,12634,8.836526315789472,Bridge,LRP033a,8.836526315789472,D,PURRANBUICHE BOX CULVERT
R250,32.608,LRP033b,24.9069444,92.1530833,BE,Bridge,Bridge end,12635,11.457674418604652,Bridge,LRP033b,11.457674418604652,D,NOYAPARA
R250,33.23,LRP034,24.9113333,92.157,,KmPost,Jakiganj 57 km,12636,621.9999999999999,KmPost,,,,
R250,33.24,LRP034a,24.9113889,92.1570833,BS,Bridge,Bridge start,12637,7.085,Bridge,LRP034a,7.085,D,Madhya Baushia Bridge(L)
R250,33.267,LRP034b,24.9115556,92.15725,BE,Bridge,Bridge end,12638,7.283636363636363,Bridge,LRP034b,7.283636363636363,D,Madhya Baushia Bridge(R)
R250,34.23,LRP035,24.9180827,92.1635556,,KmPost,Jakiganj 56 km,12639,962.9999999999939,KmPost,,,,
R250,34.271,LRP035a,24.9182771,92.1638889,BS,Bridge,Bridge start,12640,25.836701030927838,Bridge,LRP035a,25.836701030927838,D,.
R250,34.304,LRP035b,24.9184716,92.1641111,BE,Bridge,Bridge end,12641,19.55181818181818,Bridge,LRP035b,19.55181818181818,C,BAGDI BOX CULVERT
R250,35.23,LRP036,24.9217216,92.1724438,,KmPost,Jakiganj 55 km,12642,925.9999999999948,KmPost,,,,
R250,35.545,LRP036a,24.9223604,92.1754438,BS,Bridge,Bridge start,12643,6.8,Bridge,LRP036a,6.8,D,Baushia bazar Bridge( L )
R250,35.565,LRP036b,24.922416,92.1756382,BE,Bridge,Bridge end,12644,9.129117647058823,Bridge,LRP036b,9.129117647058823,D,Baushia bazar Bridge ( R )
R250,36.13,LRP036c,24.9236104,92.1810549,BS,Bridge,Baily bridge start,12645,41.35333333333333,Bridge,LRP036c,41.35333333333333,D,CHAR BOUSHEA (2)
R250,36.208,LRP036d,24.9238049,92.1818049,BE,Bridge,Baily bridge end,12646,6.057142857142857,Bridge,LRP036d,6.057142857142857,D,BRAMMON PARA BOX CULVERT
R250,36.23,LRP037,24.9238604,92.1820549,,KmPost,Jakiganj 54 km,12647,21.999999999998465,KmPost,,,,
R250,36.941,LRP037a,24.9253604,92.1888886,,Culvert,Box culvert,12648,711.0000000000057,Culvert,LRP037a,52.22345679012345,D,Daudkandi Bridge.
R250,37.18,LRP037b,24.9258604,92.1911663,,Culvert,Box culvert,12649,238.99999999999721,Culvert,LRP037b,20.820714285714292,C,.
R250,37.23,LRP038,24.9259716,92.1916663,,KmPost,Jakiganj 53 km,12650,49.99999999999716,KmPost,,,,
R250,38.23,LRP039,24.9280827,92.2012778,,KmPost,Jakiganj 52 km,12651,1000.0,KmPost,,,,
R250,38.873,LRP039a,24.9295271,92.2074167,BS,Bridge,Bridge start,12652,24.127439024390245,Bridge,LRP039a,24.127439024390245,D,KARAR CHAR CULVERT (2)
R250,38.893,LRP039b,24.9295271,92.2076389,BE,Bridge,Bridge end,12653,6.12578947368421,Bridge,LRP039b,6.12578947368421,D,.
R250,39.23,LRP040,24.9308604,92.2107222,,KmPost,Jakiganj 51 km,12654,336.9999999999962,KmPost,,,,
R250,40.225,LRP041,24.9357774,92.218916,,KmPost,Jakiganj 50 km,12655,995.0000000000045,KmPost,,,,
R250,41.115,LRP041a,24.9403052,92.226166,,Culvert,Box culvert,12656,890.0000000000006,Culvert,LRP041a,18.853389830508473,D,AKLIMTOLA BRIDGE
R250,41.225,LRP042,24.9408608,92.2272216,,KmPost,Jakiganj 47 km,12657,109.99999999999943,KmPost,,,,
R250,42.165,LRP042a,24.9456941,92.2348608,BS,Bridge,Bridge start,12658,20.68079365079365,Bridge,LRP042a,20.68079365079365,D,SAYED NAGOR CULVERT
R250,42.21,LRP042b,24.9459163,92.2351941,BE,Bridge,Bridge end,12659,5.699333333333333,Bridge,LRP042b,5.699333333333333,C,.
R250,42.225,LRP043,24.9462219,92.2354163,,KmPost,Jakiganj 46 km,12660,15.000000000000568,KmPost,,,,
R250,42.715,LRP043a,24.9488886,92.2392497,BS,Bridge,Bridge start,12661,25.518870967741936,Bridge,LRP043a,25.518870967741936,D,ITAKHOLA CULVERT
R250,42.741,LRP043b,24.9489997,92.2394163,BE,Bridge,Bridge end,12662,6.28217391304348,Bridge,LRP043b,6.28217391304348,C,RANIHAT ARCH MASONARY
R250,43.2,LRP044,24.9514722,92.2430552,,KmPost,Jakiganj 45 km,12663,459.0000000000032,KmPost,,,,
R250,44.2,LRP045,24.9570556,92.2508611,,KmPost,Km post broken,12664,1000.0,KmPost,,,,
R250,44.512,LRP045a,24.9588611,92.2532222,BS,Bridge,Bridge start,12665,18.42206349206349,Bridge,LRP045a,18.42206349206349,D,DUBAIL CULVERT
R250,44.574,LRP045b,24.9592222,92.2536944,BE,Bridge,Bridge end,12666,9.040000000000001,Bridge,LRP045b,9.040000000000001,C,GASHIRDIA BOX CULVERT
R250,45.2,LRP046,24.9628889,92.2583889,,KmPost,Jakiganj 42 km,12667,626.0000000000048,KmPost,,,,
R250,45.581,LRP046a,24.9650833,92.2612778,,Culvert,Box culvert,12668,381.0000000000002,Culvert,LRP046a,24.731617647058826,D,Simbi Bridge
R250,45.982,LRP046b,24.9674716,92.2642778,,"SideRoad,Left",Z2011 Shahabag Bazar 0 km,12669,400.99999999999625,"SideRoad,Left",LRP046b,9.29611111111111,D,.
R250,46.2,LRP047,24.9686938,92.2658889,,KmPost,Jakiganj 41 km,12670,218.00000000000352,KmPost,,,,
R250,47.2,LRP048,24.973916,92.2741938,,KmPost,Jakiganj 40 km,12671,1000.0,KmPost,,,,
R250,47.247,LRP048a,24.9741382,92.2745827,BS,Bridge,Bridge start,12672,15.335283018867926,Bridge,LRP048a,15.335283018867926,C,HAZI BAGAN CULVERT
R250,47.271,LRP048b,24.9742216,92.2747771,BE,Bridge,Bridge end,12673,13.793333333333333,Bridge,LRP048b,13.793333333333333,C,SHARIPULAIA BOX CULVERT
R250,48.2,LRP049,24.9783604,92.2827771,,KmPost,Jakiganj 39 km,12674,929.000000000002,KmPost,,,,
R250,48.294,LRP049a,24.9786938,92.2834163,BS,Bridge,Bridge start,12675,31.69722222222222,Bridge,LRP049a,31.69722222222222,D,Ginlatoly bridge
R250,48.357,LRP049b,24.9789716,92.2839441,BE,Bridge,Bridge end,12676,11.999500000000001,Bridge,LRP049b,11.999500000000001,C,CHOMBHOT CHULVERT
R250,49.23,LRP050,24.9821382,92.2919719,,KmPost,Jakiganj 38 km,12677,872.9999999999975,KmPost,,,,
R250,49.966,LRP050a,24.9838608,92.2989441,BS,Bridge,Bridge start,12678,37.86913043478261,Bridge,LRP050a,37.86913043478261,D,HAGIBAGAN BOX CULVERT
R250,50.036,LRP050b,24.9839441,92.2992497,BE,Bridge,Bridge end,12679,6.833333333333333,Bridge,LRP050b,6.833333333333333,C,BOLITE
R250,50.23,LRP051,24.9846386,92.3014444,,KmPost,Km post broken,12680,193.9999999999955,KmPost,,,,
R250,50.622,LRP051a,24.9856663,92.3050833,BS,Bridge,Bridge start,12681,18.285510204081632,Bridge,LRP051a,18.285510204081632,C,RAIPUR BOX CULVERT
R250,50.687,LRP051b,24.9858052,92.3056944,BE,Bridge,Bridge end,12682,5.137857142857143,Bridge,LRP051b,5.137857142857143,D,GHAGRA ARCH MASO
R250,51.24,LRP052,24.9872219,92.3110278,,KmPost,Jakiganj 36 km,12683,553.0000000000043,KmPost,,,,
R250,52.22,LRP052a,24.9897497,92.3203327,BS,Bridge,Bridge start,12684,14.937906976744188,Bridge,LRP052a,14.937906976744188,D,CHAITANUE BOX CULVERT
R250,52.24,LRP052b,24.9898052,92.3205271,BE,Bridge,Bridge end,12685,11.222857142857142,Bridge,LRP052b,11.222857142857142,C,KOBOTABAI
R250,52.26,LRP053,24.989833,92.3207216,,KmPost,Jakiganj 35 km,12686,19.99999999999602,KmPost,,,,
R250,53.139,LRP053a,24.9919997,92.3290827,BS,Bridge,Bridge start,12687,5.8,Bridge,LRP053a,5.8,C,KAMARTEK BOX CULVERT
R250,53.158,LRP053b,24.9920274,92.3292493,BE,Bridge,Bridge end,12688,20.77368421052632,Bridge,LRP053b,20.77368421052632,C,Madarkani Bridge
R250,53.245,LRP054,24.9920552,92.3300827,,KmPost,Jakiganj 36 km,12689,86.99999999999619,KmPost,,,,
R250,54.24,LRP055,24.9914719,92.3398886,,KmPost,Jakiganj 35 km,12690,995.0000000000045,KmPost,,,,
R250,54.475,LRP055a,24.9913052,92.3421941,,Culvert,Box culvert,12691,234.99999999999943,Culvert,LRP055a,24.11,D,.
R250,55.24,LRP056,24.9908608,92.3498052,,KmPost,Jakiganj 34 km,12692,765.0000000000006,KmPost,,,,
R250,55.296,LRP056a,24.9909163,92.3502222,BS,Bridge,Bridge start,12693,12.411764705882353,Bridge,LRP056a,12.411764705882353,C,BARMANERTEK BOX CULVERT
R250,55.316,LRP056b,24.9909441,92.3504444,BE,Bridge,Bridge end,12694,36.91461538461538,Bridge,LRP056b,36.91461538461538,C,Bitimargal Bridge
R250,55.985,LRP056c,24.9928886,92.3566667,BS,Bridge,Bridge start,12695,173.195,Bridge,LRP056c,173.195,D,MANIK CHARI BOX CULVERT
R250,56.027,LRP056d,24.9929719,92.3570278,BE,Bridge,Bridge end,12696,5.833333333333333,Bridge,LRP056d,5.833333333333333,C,.
R250,56.24,LRP057,24.9937219,92.35925,,KmPost,Jakiganj 33 km,12697,213.00000000000097,KmPost,,,,
R250,57.24,LRP058,24.993083,92.3688882,,KmPost,Jakiganj 32 km,12698,1000.0,KmPost,,,,
R250,57.828,LRP058a,24.9917219,92.3744993,BS,Bridge,Bridge start,12699,29.44340909090909,Bridge,LRP058a,29.44340909090909,D,NOGARJOLY BOX CULVERT
R250,57.84,LRP058b,24.9916941,92.3745827,BE,Bridge,Bridge end,12700,9.00875,Bridge,LRP058b,9.00875,C,Cros Bridge
R250,58.24,LRP059,24.9907219,92.3784438,,KmPost,Jakiganj 31km,12701,399.9999999999986,KmPost,,,,
R250,58.307,LRP059a,24.990583,92.3790549,,Culvert,Box culvert,12702,67.00000000000017,Culvert,LRP059a,11.3940625,D,BARAICHA CULVERT
R250,59.24,LRP060,24.9848052,92.3848886,,KmPost,Jakiganj 30 km,12703,932.9999999999998,KmPost,,,,
R250,59.964,LRP060a,24.9789438,92.3878608,,Culvert,Box culvert,12704,723.9999999999966,Culvert,LRP060a,15.618571428571428,C,Khamachor Bridge
R250,60.26,LRP061,24.9779716,92.3904441,,KmPost,Jakiganj 29 km,12705,295.9999999999994,KmPost,,,,
R250,60.477,LRP061a,24.9775827,92.3897219,,Culvert,Box culvert,12706,216.99999999999875,Culvert,LRP061a,12.466296296296298,C,DARIKANDI CULVERT
R250,60.974,LRP061b,24.9766104,92.3980552,,Culvert,Box culvert,12707,496.9999999999999,Culvert,LRP061b,13.486666666666666,A,JALDUBA BOX CULVERT
R250,61.26,LRP062,24.9760549,92.4000833,,KmPost,Jakiganj 28 km,12708,286.00000000000136,KmPost,,,,
R250,61.764,LRP062a,24.9750549,92.4054722,BS,Bridge,Bridge start,12709,13.512666666666664,Bridge,LRP062a,13.512666666666664,D,Noya Kandi Bridge
R250,61.795,LRP062b,24.9749993,92.4052222,BE,Bridge,Bridge end,12710,6.678461538461538,Bridge,LRP062b,6.678461538461538,D,.
R250,62.26,LRP063,24.9737493,92.4096111,,KmPost,Jakiganj 25 km,12711,464.9999999999963,KmPost,,,,
R250,62.647,LRP063a,24.9705827,92.411,,Culvert,Box culvert,12712,387.00000000000045,Culvert,LRP063a,10.7509375,D,Patila Dua Bridge
R250,62.988,LRP063b,24.9676382,92.41175,,Culvert,Box culvert,12713,341.0000000000011,Culvert,LRP063b,2.976,C,.
R250,63.26,LRP064,24.9651944,92.4123889,,KmPost,Jakiganj 26 km,12714,271.99999999999847,KmPost,,,,
R250,64.25,LRP064a,24.9565833,92.4147778,BS,Bridge,Bridge start,12715,26.304642857142856,Bridge,LRP064a,26.304642857142856,C,NARAYERPUR CULVERT
R250,64.277,LRP064b,24.9563889,92.4148889,BE,Bridge,Bridge end,12716,106.00307692307692,Bridge,LRP064b,106.00307692307692,C,NARAYAN PUR RCC GIDER BRIDGE
R250,64.29,LRP065,24.95625,92.4149722,,KmPost,Jakiganj 25 km,12717,13.00000000000523,KmPost,,,,
R250,64.605,LRP065a,24.9545833,92.4174438,BS,Bridge,Bridge start,12718,25.1604,Bridge,LRP065a,25.1604,D,MEHERA BARI BOX CULVERT
R250,64.635,LRP065b,24.9544722,92.417666,BE,Bridge,Bridge end,12719,8.1525,Bridge,LRP065b,8.1525,C,.
R250,65.27,LRP066,24.9513889,92.4228604,,KmPost,Jakiganj 24 km,12720,634.9999999999909,KmPost,,,,
R250,65.52,LRP066a,24.9501667,92.4248604,,Culvert,Box culvert,12721,250.0,Culvert,LRP066a,35.59166666666667,D,MUNDABAD BOX CULVERT
R250,65.784,LRP066b,24.9488608,92.4270827,BS,Bridge,Bridge start,12722,20.3925,Bridge,LRP066b,20.3925,C,AKHALIA HAGIR BARI BOX CULVERT
R250,65.803,LRP066c,24.9487497,92.4271938,BE,Bridge,Bridge end,12723,2.46,Bridge,LRP066c,2.46,C,HOZIR BAZAR BOX CULVERT
R250,66.27,LRP067,24.9464163,92.4311104,,KmPost,Jakiganj 23 km,12724,466.99999999999875,KmPost,,,,
R250,67.27,LRP068,24.9414441,92.4393608,,KmPost,Jakiganj 22 km,12725,1000.0,KmPost,,,,
R250,68.28,LRP069,24.934333,92.4447497,,KmPost,Jakiganj 21 km,12726,1010.0000000000051,KmPost,,,,
R250,69.28,LRP070,24.9254438,92.4461386,,KmPost,Jakiganj 20 km,12727,1000.0,KmPost,,,,
R250,69.736,LRP070a,24.9222493,92.4484719,BS,Bridge,Bridge start,12728,36.52782608695652,Bridge,LRP070a,36.52782608695652,D,LAXMEPUR CULVERT
R250,69.76,LRP070b,24.9220549,92.4487219,BE,Bridge,Bridge end,12729,5.092499999999999,Bridge,LRP070b,5.092499999999999,C,.
R250,70.27,LRP071,24.9192771,92.4525278,,KmPost,Jakiganj 19 km,12730,509.9999999999909,KmPost,,,,
R250,70.316,LRP071a,24.9190271,92.4528889,,Culvert,Box culvert,12731,46.00000000000648,Culvert,LRP071a,14.569333333333333,C,ISAPUR BOX CULVERT
R250,70.81,LRP071b,24.9160278,92.4564444,BS,Bridge,Baily bridge start,12732,24.23,Bridge,LRP071b,24.23,B,BARO PC GIDER BRIDGE
R250,70.835,LRP071c,24.9158889,92.4566389,BE,Bridge,Baily bridge end,12733,17.893333333333334,Bridge,LRP071c,17.893333333333334,C,Baghadi Chourasta Bridge
R250,71.31,LRP072,24.9132778,92.4603611,,KmPost,Jakiganj 18 km,12734,475.0000000000085,KmPost,,,,
R250,72.35,LRP073,24.9074722,92.4685271,,KmPost,Jakiganj 17 km,12735,1039.999999999992,KmPost,,,,
R250,72.637,LRP073a,24.9059722,92.4708049,BS,Bridge,Bridge start,12736,4.954166666666667,Bridge,LRP073a,4.954166666666667,C,.
R250,72.669,LRP073b,24.9058056,92.4710549,BE,Bridge,Bridge end,12737,16.97,Bridge,LRP073b,16.97,C,BHAIROB SIDE CULVERT
R250,73.35,LRP074,24.9013333,92.4754993,,KmPost,Jakiganj 16 km,12738,680.9999999999974,KmPost,,,,
R250,74.37,LRP075,24.8932774,92.4803882,,KmPost,Jakiganj 15 km,12739,1020.0000000000102,KmPost,,,,
R250,74.977,LRP075a,24.8887219,92.4833049,BS,Bridge,Bridge start,12740,23.523684210526316,Bridge,LRP075a,23.523684210526316,D,Bagutia Bridge
R250,74.999,LRP075b,24.888583,92.4833608,BE,Bridge,Bridge end,12741,33.791666666666664,Bridge,LRP075b,33.791666666666664,D,RCC BRIDGE
R250,75.37,LRP076,24.8854163,92.4850274,,KmPost,Jakiganj 14 km,12742,371.0000000000093,KmPost,,,,
R250,76.41,LRP077,24.8797493,92.4823604,,KmPost,Jakiganj 13 km,12743,1039.999999999992,KmPost,,,,
R250,76.531,LRP077a,24.8796938,92.481166,,Culvert,Box culvert,12744,121.00000000000932,Culvert,LRP077a,8.285714285714286,C,NIMSHAR SLAB CULVERT
R250,76.947,LRP077b,24.8795549,92.4770549,BS,Bridge,Bridge start,12745,3.278333333333333,Bridge,LRP077b,3.278333333333333,D,DOBAG BOX CULVERT
R250,76.977,LRP077c,24.8795549,92.4768327,BE,Bridge,Bridge end,12746,77.38333333333333,Bridge,LRP077c,77.38333333333333,D,BORADUA BOX CULVERT
